"";"logFC";"logCPM";"F";"PValue";"FDR"
"MAFF";-3,12913701302345;7,37634648828866;58,3023615807609;8,45176888826396e-09;9,58515109618015e-05
"ETV3";-2,65644756194783;6,1195167674927;50,0287810242043;4,17597552407662e-08;0,000197058716880227
"CD83";-3,80121697833434;10,5335268830578;48,9427006824285;5,21273389154997e-08;0,000197058716880227
"MKNK1";1,54403216796235;8,02775843297847;44,7923776175751;1,25198139424954e-07;0,0003549680248046
"NCF4";1,15378901562671;6,64237354418481;41,639115471256;2,51760137911903e-07;0,000410936183255616
"ZFAS1";-1,96788830421893;6,03845720551131;40,8671960620774;3,00107807590626e-07;0,000410936183255616
"TGIF1";-1,9594133907158;6,79383041922606;40,5714683932442;3,21161653989748e-07;0,000410936183255616
"SQSTM1";-1,59063364868721;8,22431213656965;40,1392627472775;3,54797850269893e-07;0,000410936183255616
"IL1A";-3,19348069746541;8,18476904857067;39,3559925967523;4,2565181940241e-07;0,000410936183255616
"CSRNP1";-2,53189645169946;8,75863554636657;39,0529939534551;4,56963702653494e-07;0,000410936183255616
"MLF1";-2,52398303004657;5,09396366852751;38,4945304326818;5,21260028488805e-07;0,000410936183255616
"PTGER4";-3,09457151514135;8,25485255299073;38,4279868265694;5,29538752126155e-07;0,000410936183255616
"TIPARP";-2,2507963670282;7,42816610932331;38,2909400032368;5,47031710983232e-07;0,000410936183255616
"BHLHE40";-1,70152706955349;8,39247266369221;38,0413910431439;5,80479250614988e-07;0,000410936183255616
"RGCC";-3,54711507499319;6,54666718689812;37,9764844644407;5,89529963770674e-07;0,000410936183255616
"DISP1";1,28432262972568;5,26567320201804;37,7521218541303;6,21987154819771e-07;0,000410936183255616
"LONRF3";-3,05307025558044;4,7285041800547;37,4505069207169;6,68640151431587e-07;0,000410936183255616
"PRDM1";-2,65997218963075;8,09849181328702;37,3397419079921;6,86693576428912e-07;0,000410936183255616
"CXCR4";-3,43484077155175;9,4833184689628;37,3290904890546;6,88456704158073e-07;0,000410936183255616
"KLF4";-3,25882603575827;9,58542642673495;36,8996181254764;7,63706687472211e-07;0,000433059877131117
"PLEKHG5";2,11926827748003;6,19813925300799;36,0139776755995;9,47860419079567e-07;0,000504719512814779
"PHLDA1";-3,02072122530496;7,7588286812073;35,882103308384;9,79087318748359e-07;0,000504719512814779
"KLF6";-2,42949914230477;10,6232049381463;35,1649047146282;1,16916339228737e-06;0,000560716525402586
"LINC01268";2,1372395703249;5,73343997338479;34,7853578124269;1,2852748231641e-06;0,000560716525402586
"ZNF691";1,52000337603791;4,79005688053526;34,6708872173015;1,32265078774347e-06;0,000560716525402586
"KDM6B";-2,38183706737802;7,9692113210595;34,5615109297533;1,35944282530474e-06;0,000560716525402586
"CXCL8";-3,68807262323941;11,3713062820591;34,4392356353818;1,40186391582628e-06;0,000560716525402586
"GFAP";-2,62984957151392;6,40915338338898;34,1608376726893;1,5037802444162e-06;0,000560716525402586
"TNFRSF25";2,28904371650847;4,80721636107687;34,0863836715497;1,53234965483103e-06;0,000560716525402586
"DUSP2";-3,83494158671292;7,39970827812776;34,0448065311324;1,54855384797431e-06;0,000560716525402586
"DUSP10";-2,55973235207731;6,69509957693469;33,9207680131005;1,59798658225123e-06;0,000560716525402586
"GRAMD1A";1,25387062960822;6,75995893411377;33,8400578815182;1,63104953414394e-06;0,000560716525402586
"NFKBIA";-2,22925947363707;9,90717727383942;33,8387991764561;1,63157087896e-06;0,000560716525402586
"USP2";-2,98293440248943;4,63440679814993;33,5908781717004;1,73778946619042e-06;0,000579655009884281
"NR4A1";-3,1651447870483;10,0559225927733;33,2445943814817;1,89860761860552e-06;0,000615203114360148
"JUND";-2,4448073916727;8,89732347147487;33,0156545590731;2,01355613667667e-06;0,000634326115168058
"RASGEF1B";-3,37219423350817;6,78196594760351;32,78503485991;2,1368480124731e-06;0,000654972792147497
"NFKBIZ";-2,21520763779313;9,66533919748275;32,5222366508885;2,28718231602756e-06;0,000669097587730483
"STX11";-2,69785239177767;6,46495468138701;32,4991317323808;2,30092636641291e-06;0,000669097587730483
"TUBB4A";-5,11943034832275;3,56399078673067;32,3773770783193;2,37481581790008e-06;0,000673319654770121
"RGS1";-2,83323544133151;11,50448929515;31,904003715502;2,68693221464153e-06;0,000713040846448264
"ZFAND5";-1,83610012639523;8,94885354332267;31,894149507539;2,69387488254845e-06;0,000713040846448264
"JUNB";-2,59282866590334;10,8683915045497;31,8764953185753;2,70636061300031e-06;0,000713040846448264
"NR4A3";-3,92741336345446;8,61618873404939;31,7927865961858;2,76640483588075e-06;0,000713040846448264
"STAT2";0,822381796354735;7,21991288581773;31,5976569231494;2,91193193734501e-06;0,000718436126306653
"SIK1";-2,99194974580166;8,04719858614558;31,5949145608715;2,91403419540658e-06;0,000718436126306653
"GPR183";-2,3405313367506;9,26192584249846;31,4495106659941;3,02783991151933e-06;0,000723922430434991
"TGFB2";-3,59693094746525;3,91402815993489;31,3423439224388;3,11473484503392e-06;0,000723922430434991
"PI4K2A";-1,38035307390364;6,67486560779691;31,3265250392716;3,12778406589494e-06;0,000723922430434991
"BTG3";-1,48785362828459;5,57050084855329;31,1902170645843;3,24266145101619e-06;0,000735500470319492
"ZC3H12A";-2,26742119992836;7,26124584662333;30,7249817811896;3,66971774419461e-06;0,000815062555660155
"PABPC4";-1,11428662984457;8,31709357845956;30,6567905724304;3,73717069873274e-06;0,000815062555660155
"PPP1R15A";-2,859726754271;11,6460102703702;30,2230276319177;4,1982682318197e-06;0,000898350189001268
"NFKBIE";-1,6449174551689;6,74375163987344;30,1169634637109;4,31997083018898e-06;0,000899592133164358
"ICAM4";-3,74249381368731;4,4233956744265;30,0804618029429;4,36271645569524e-06;0,000899592133164358
"SLC15A2";1,36902441477345;6,64354796747628;29,6128051977794;4,95194026257497e-06;0,00100285633067612
"ITPRIPL2";1,05243520559053;7,18255031348253;29,4699246983875;5,14839074510315e-06;0,00102434911298622
"CCL4";-3,68226604674679;8,4651128539798;29,1475690869316;5,62265901033091e-06;0,00105967683057143
"INHBA";-4,10531391165185;4,40227573521258;29,1342615935047;5,64320894545672e-06;0,00105967683057143
"ARL5B";-2,10814411188726;6,05791276566753;29,1314663764735;5,6475355546504e-06;0,00105967683057143
"SYAP1";-1,52590526340932;5,62382438802589;29,0979439404569;5,69969902696913e-06;0,00105967683057143
"CCL3";-3,56739299533145;9,60706323097052;28,9903685689454;5,87057916228044e-06;0,00107384255289391
"GLTSCR2";-1,30368453097836;8,21328543353599;28,8659648973112;6,07499992729217e-06;0,00107967530386988
"PTGS2";-3,06870045731965;8,87044284091462;28,8553028095262;6,09286830505882e-06;0,00107967530386988
"SMARCA5";-0,940707444311455;7,14835822412946;28,65764518219;6,43442887591024e-06;0,00111329865945709
"C17orf62";1,11759473156025;7,50986499857112;28,6327083071306;6,47894467191321e-06;0,00111329865945709
"NR4A2";-3,27596329241449;9,99992832989258;28,5546984748029;6,62032805300195e-06;0,00112061403655366
"CIART";-2,64324839990114;3,78304580945725;28,4368725218606;6,84012072024483e-06;0,00113574668630063
"ZNF165";-3,05409808389537;3,91398323123974;28,4002430203692;6,910018636341e-06;0,00113574668630063
"PLEKHG2";-2,25836391669076;6,72924559047912;28,2087764857216;7,28794106209603e-06;0,0011807505655033
"SNAPC1";-1,93426087355826;5,27383019247951;28,111671505569;7,48794592539059e-06;0,00119202951388845
"SLC7A6";0,871498969932813;7,2562468829906;28,0269004851002;7,6673153846782e-06;0,00119202951388845
"PLAUR";-2,33675079778748;7,65590069654481;28,0217388822721;7,6783833721903e-06;0,00119202951388845
"C17orf107";-2,83522331293942;4,39029103065233;27,9756394891251;7,77798995042285e-06;0,00119202951388845
"CCL20";-4,50128360491098;6,22213745577149;27,737128425246;8,31573008784446e-06;0,00125024443773263
"CFAP74";2,78986432503468;4,08072423666178;27,710435255019;8,37832442180409e-06;0,00125024443773263
"INSIG1";-2,84979507392889;7,96083356545759;27,5650174401586;8,72822889122753e-06;0,00128554342669365
"CHMP1B";-1,67145121665895;8,25992349983031;27,4256602420601;9,07814543853965e-06;0,00131993906946767
"IRF9";1,03620696396429;6,1698336337968;27,3069368212016;9,38801150823813e-06;0,00134771441158137
"SELENBP1";2,74986001637147;4,87065423573405;27,1845134533865;9,71933096949809e-06;0,00136882844145681
"GIMAP4";1,05969106605377;7,16379424191998;27,1397127094947;9,84366283493963e-06;0,00136882844145681
"H3F3B";-1,67055337056239;10,5199435445399;27,1206130784277;9,89718121853966e-06;0,00136882844145681
"FOSB";-3,31607990493159;11,658775843427;27,0207809940867;1,01819929644405e-05;0,00139125279770746
"ARID5B";-2,32063081852069;6,59551296675403;26,9770380725717;1,03095194036441e-05;0,00139190785186581
"EEF1A1";-1,12076481689837;13,1262150745564;26,7547756326759;1,09842408110758e-05;0,00146555617692248
"ETF1";-1,40886160568918;7,69417327072178;26,7054165261808;1,11403532952701e-05;0,00146910170606579
"ARHGAP9";0,927134917025923;7,32106847099497;26,5544151796772;1,16327500741556e-05;0,00151640251254022
"ANKRD37";-2,7381102389048;5,52426437817705;26,388076735652;1,22020429919633e-05;0,00157253829058927
"JMY";-2,01010682177505;6,12723115869349;26,3049083386968;1,24977202041535e-05;0,00157935141498774
"IFRD1";-2,0203084174999;9,03660983740146;26,2950056460936;1,25334297988623e-05;0,00157935141498774
"CYTH4";1,03803341597754;7,9793709732125;26,2019582721884;1,28743070302271e-05;0,00160447819812973
"EIF1";-1,36841072541617;9,98122423208025;26,0925897458026;1,32876141753608e-05;0,00163481568400648
"GGT7";1,16656442135964;5,59818592623129;26,0300557870675;1,35302472312911e-05;0,00163481568400648
"SOD2";-1,96181226476662;8,70163086964506;26,0029288116445;1,36369604679317e-05;0,00163481568400648
"HNRNPU";-1,29717145029017;9,66811187604387;25,988436215119;1,36943382400684e-05;0,00163481568400648
"HNRNPA0";-1,2330399648667;7,68661112532218;25,7907981634625;1,45029358111827e-05;0,00171331036494399
"GAB3";0,915934184754994;6,35049583261018;25,5683518045253;1,54741074456847e-05;0,00180919435609804
"PARP9";1,48183480369536;6,47070547825937;25,5159542539025;1,57127774025282e-05;0,00181835314818442
"NFIL3";-2,15954261836918;7,4526549284269;25,4679428687931;1,59349043362239e-05;0,00182505187090603
"ZBTB21";-1,80834290237654;6,13683793009728;25,4084593634022;1,62147455361438e-05;0,00182505187090603
"MBD4";1,06223252880531;5,93100040103609;25,4003207913908;1,62534378768635e-05;0,00182505187090603
"LOC100133331";1,53989599616661;7,3723327078472;25,2873579905593;1,6800735888922e-05;0,0018680112325124
"ZXDB";-1,42297912075004;4,80062208608594;25,192654859909;1,72746591646104e-05;0,00189394052520268
"OLR1";-1,5795526120348;9,78452813148285;25,1439366004697;1,75239755895373e-05;0,00189394052520268
"BZW1";-1,11473351162851;7,85778045870808;25,1418110028638;1,75349400534593e-05;0,00189394052520268
"YPEL5";-1,7384807759409;7,92678171360506;25,0761061164885;1,787748652346e-05;0,0019021296024321
"IFITM10";-2,44548545589907;5,7570827149249;25,0630869166934;1,79462011692298e-05;0,0019021296024321
"MYADM";-1,73278387504535;7,63320953528014;25,0188397154523;1,81818412313748e-05;0,00190926167967613
"PLP1";-4,48460943483039;6,98321246100214;24,7998486699712;1,93974881609027e-05;0,00201822856176878
"TLR6";0,934171703556007;6,7013364855826;24,7571895510656;1,96441898460831e-05;0,00202531597313117
"ATP13A1";0,865724452440209;6,77208498885802;24,6238973180453;2,04367545407465e-05;0,00208804714636582
"IRS2";-1,55883735307762;8,05026797484145;24,5310227135661;2,10090415724901e-05;0,00211513459244207
"MID1IP1";-1,71176928925349;7,63548019823444;24,5205109061339;2,10748795473022e-05;0,00211513459244207
"C7orf43";1,05254350939592;5,93107918165178;24,4522473927487;2,15078016476262e-05;0,00213964893408534
"BRE-AS1";-2,78910992503329;5,9912073858616;24,2377957806443;2,2930429290337e-05;0,00226133911810184
"ULBP1";-4,25665580696351;5,14717512035753;24,2001082501588;2,31906091613278e-05;0,00226497311234571
"TNFAIP3";-2,48836507132471;10,247320102051;24,1423023494548;2,35957936636022e-05;0,00226497311234571
"CCDC59";-1,73984687204191;5,29142624655309;24,1288903417813;2,36908749554213e-05;0,00226497311234571
"CD9";-2,36842172949965;6,93855487218473;24,1139918348004;2,37969720590851e-05;0,00226497311234571
"GPRC5B";-3,04530221283584;4,19681929296816;24,0904216098485;2,39658560516255e-05;0,00226497311234571
"ARIH1";-1,18392450987401;6,90979859928918;24,0112078020253;2,45428320206375e-05;0,00228006108562374
"GRASP";-3,0877660564947;6,02523554043338;24,0074491261257;2,45705737110754e-05;0,00228006108562374
"ATP1B1";-1,65954517321144;6,74731771748683;23,9687747622015;2,48579614633234e-05;0,00228006108562374
"C5AR1";-1,83217100741132;8,41906474718108;23,959196667791;2,49296865018379e-05;0,00228006108562374
"AVPI1";-2,67999768566407;4,40040733598248;23,8318338242523;2,59046312996017e-05;0,00234286275848695
"PPP1R15B";-1,76491815611515;9,20551040916635;23,815888861257;2,60295130561111e-05;0,00234286275848695
"EIF5";-1,62927400744405;9,24246126329997;23,729763339311;2,67152075289075e-05;0,00238564699673496
"FAM122B";0,849753769491792;5,63843231933566;23,393520279619;2,95817241967338e-05;0,00260178212807275
"ZBTB2";-1,4084892256783;5,74350307333929;23,3921134406874;2,95943827282766e-05;0,00260178212807275
"NCR3LG1";-4,73981880921498;3,28701514929861;23,3653721902858;2,98360947385688e-05;0,00260285500330853
"NDST2";0,870192521850057;6,11947654553244;23,2940077823544;3,04914830835555e-05;0,00263972450114964
"MAVS";1,02866318323538;7,0921141577315;23,2533731414595;3,08714819413276e-05;0,00265237482345906
"GAS5";-1,16036002858139;6,29413693796324;23,1682209808113;3,16842157623469e-05;0,00270173451850208
"CXorf40B";-1,65229888085002;5,17753209862099;23,0681889965703;3,26681226444551e-05;0,00276484461873705
"AZIN1";-1,27095184752261;7,89052368770011;23,0257792261378;3,30950201547662e-05;0,00278022684129781
"EEF2";-1,01059246605506;10,1906255418409;22,974852965635;3,36154953807241e-05;0,00280318627288818
"RNF122";-1,88884426907344;5,38246877718184;22,9187873597591;3,41985748662907e-05;0,0028068234198126
"MDM4";0,879398786580429;7,38624396102426;22,9151551743668;3,42367184183273e-05;0,0028068234198126
"NRARP";-2,10235596476726;5,37930189144472;22,8995045633294;3,44015920424964e-05;0,0028068234198126
"MITF";-1,51286254490982;4,96000746914632;22,6698486302472;3,69204814696316e-05;0,00299082271676494
"MAN1A1";-1,06705155605225;7,09127539718711;22,6261123883703;3,74220316964143e-05;0,00300527882810053
"RIPK2";-1,61358888402276;6,72724662090074;22,6082524474732;3,76289210466692e-05;0,00300527882810053
"HIF1A";-1,85621346397673;9,29218857318046;22,5745718813305;3,80223925229987e-05;0,00301546820701628
"CDK5R1";-1,83046447036122;4,30112073512623;22,4538995469545;3,94684437613162e-05;0,00308310111499801
"CCL3L3";-2,99922889037952;7,28632544426228;22,4166890099586;3,99260564816928e-05;0,00308310111499801
"RNF146";0,948701698414489;5,7887260162607;22,3732723457066;4,04671330021794e-05;0,00308310111499801
"TRA2B";-1,85839520140512;9,25547916700636;22,3731118124259;4,04691480406473e-05;0,00308310111499801
"DDX3X";-1,38049664580583;10,4225181046515;22,3729272643406;4,04714646484562e-05;0,00308310111499801
"ZBTB10";-2,05637987112711;7,58175482575561;22,37015269991;4,05063103901511e-05;0,00308310111499801
"CCL3L1";-3,3478623798664;7,44464590358101;22,3072654022354;4,13047276324057e-05;0,00312273946963383
"TPPP3";-7,13164545894112;4,71842160422579;22,2860542030262;4,15777850202547e-05;0,00312273946963383
"KDM3A";-1,50367006965252;7,2488377065373;22,2618814671757;4,18913087971972e-05;0,0031255877175593
"ALKBH5";-1,12251090813344;6,81798501087791;22,2290550048908;4,23211032415289e-05;0,00313701720171359
"PPP6R2";0,937140396615907;6,60778407326553;22,1523628501403;4,33436066193811e-05;0,00319194703032728
"ADAMTSL4-AS1";-4,1559922308196;2,81871331803136;22,0812433509998;4,43153063765928e-05;0,00323514484295746
"TOP2B";-0,716248580666895;6,99220919710581;22,0678617121768;4,45007138260615e-05;0,00323514484295746
"CLK2";0,902536154914472;6,133306698625;21,9624661791476;4,59901599601561e-05;0,00332212996247217
"ASTL";-3,68675963464941;3,58934170517526;21,9096202959215;4,67568471486987e-05;0,00332555365641561
"NEDD9";-2,24326681829766;6,50544893339526;21,9086678707999;4,67707889632932e-05;0,00332555365641561
"MIR155HG";-3,54729412319265;4,6295390360429;21,8904687122347;4,70380433411995e-05;0,00332555365641561
"TUBB2B";-3,01037725219963;3,98509371323591;21,8629001133076;4,74459854049293e-05;0,00332555365641561
"FAM73B";0,930486808381799;6,05186297951314;21,8590187750227;4,75037203367718e-05;0,00332555365641561
"RPS10";-0,978982378363781;8,25266233692214;21,8352742986805;4,78585499455562e-05;0,00332983935541443
"MAP1LC3B";-1,3730415681341;7,7657938678675;21,779240719224;4,87071181428833e-05;0,00335076800837426
"MAPRE1";-0,757906233629529;7,35692528238923;21,743714296029;4,92534042749486e-05;0,00335076800837426
"PDE4B";-2,10207063496215;8,39406964316266;21,7422652208647;4,92758243899066e-05;0,00335076800837426
"SLC30A7";0,829441094021544;5,26157208289769;21,7195407257113;4,96288413104815e-05;0,00335076800837426
"SCD";-1,61831547627778;7,92198813793606;21,7032826714713;4,98830541751318e-05;0,00335076800837426
"NEU4";-6,52703058869631;3,147941188921;22,5698771054847;5,02202094810382e-05;0,00335076800837426
"REL";-1,88904867331799;8,44359354876381;21,681391124981;5,02275426702781e-05;0,00335076800837426
"YWHAQ";-1,17752943305568;7,22045738891735;21,6195140430494;5,12150012491451e-05;0,00339666274366406
"SFXN2";1,53278554432889;3,71637987991625;21,5862889588989;5,1753720147552e-05;0,00340540168174216
"ZNF331";-1,99969320330811;7,74244574304503;21,5744389334309;5,19473142528342e-05;0,00340540168174216
"PNRC1";-1,62345749218098;9,09974103846361;21,3260826934447;5,61870428162934e-05;0,00366003230694933
"SKP2";1,26434733710276;4,67317273867343;21,2920440527183;5,67962068018602e-05;0,00366003230694933
"MSX1";-3,26852613402837;3,62757724601248;21,2873678723107;5,6880440076826e-05;0,00366003230694933
"TLR10";1,48534728039828;6,45915227289129;21,2564493578255;5,74407375386471e-05;0,00366003230694933
"TTC14";1,17910291910778;6,79326101416085;21,2326607235756;5,78758235893379e-05;0,00366003230694933
"INTS6";-1,36740223114418;6,90168754809128;21,2242888114202;5,80297756631439e-05;0,00366003230694933
"USP38";-1,37260254616747;6,18843184118178;21,2209861587085;5,80906282735984e-05;0,00366003230694933
"GPNMB";-2,66212520733696;8,99437936785155;21,1706927440836;5,90257366745276e-05;0,00367601249236565
"PIGA";-1,57517413281409;5,88397681463229;21,1471689834168;5,94685984281401e-05;0,00367601249236565
"DBF4";-1,75561584803368;4,49446159134442;21,1375098536104;5,96514648226293e-05;0,00367601249236565
"EAF1";-1,28122963609141;6,27718997456824;21,1283167298445;5,98260643371099e-05;0,00367601249236565
"SOX2";-4,95756699100166;3,22388363322842;21,1210252514473;5,99649335232912e-05;0,00367601249236565
"ARL4C";-2,39615962405669;6,3477481122334;21,038417202066;6,15624021629834e-05;0,0037390186979288
"G0S2";-3,27954749756203;7,65542681531287;21,033846433554;6,16521026816582e-05;0,0037390186979288
"GCA";1,67675154349622;6,24259193063806;21,0092455400089;6,21372842795265e-05;0,0037477967789253
"PNMA1";-1,00771975926959;5,41558882454897;20,9931071592143;6,24577719087278e-05;0,0037477967789253
"FABP5";-2,37247791054094;5,54519831286047;20,9721569422968;6,2876441331e-05;0,00375306169018353
"KLHL15";-1,75937278682946;7,12717709747921;20,8970207499837;6,44026839180956e-05;0,00381419957912503
"ITGA2";-2,95309884374084;3,3010508247712;20,8887370759401;6,4573346194516e-05;0,00381419957912503
"DIRAS1";-2,39715360855308;3,71813507402042;20,8597387546124;6,51745759668177e-05;0,00381582730408714
"NUPR1";-2,77033187121777;5,39082339433038;20,8549789771872;6,52738292031484e-05;0,00381582730408714
"APLP1";-3,70254814223835;3,80588079380392;20,7985334953135;6,64631937714986e-05;0,00385392839398572
"DOK3";1,34392350742335;6,22829690598347;20,786934537009;6,67104386336601e-05;0,00385392839398572
"HSP90AB1";-1,65357380176041;11,9881922144421;20,7675500106146;6,71258278534344e-05;0,00385392839398572
"HSPB1";-2,25557898318209;10,5452535878376;20,7601614593854;6,72848798174035e-05;0,00385392839398572
"IFFO2";-1,82398303455388;4,88049398404611;20,7291488769778;6,79568673775287e-05;0,0038728584569274
"SWAP70";-0,806995347339778;7,56136581956847;20,6733302782558;6,91844094033788e-05;0,00391067005698721
"ADAT2";1,03673385831098;4,87317622693519;20,653969889583;6,96156668472434e-05;0,00391067005698721
"HES1";-3,11010412370912;6,12466742822176;20,6522183627412;6,96548233411002e-05;0,00391067005698721
"ATF3";-2,58544884177469;9,40136453646655;20,5340066172673;7,23524379605711e-05;0,00401546032652755
"MCL1";-1,82898760342755;10,4538627886376;20,5248465010159;7,25660628515844e-05;0,00401546032652755
"HSPA8";-1,88992523917629;12,1705304812158;20,5241004745737;7,25834906038399e-05;0,00401546032652755
"EIF2AK3";-2,17463219868638;6,23653875599217;20,5084579356696;7,29499395943281e-05;0,00401614206281201
"RIT1";-1,10239031604824;6,54993341149543;20,4835093013662;7,35384755283434e-05;0,00402898478727991
"TSC22D2";-1,74075117550656;7,86527159383676;20,3879901034549;7,58388772501694e-05;0,00410350166246686
"IER5";-2,44718454717416;11,110493189602;20,3867994223353;7,58680310450438e-05;0,00410350166246686
"PKD2";0,837753315466571;6,1290013052644;20,3820650103363;7,59840709918033e-05;0,00410350166246686
"UBC";-1,78702110460249;12,0109815665145;20,3599553397782;7,65284818049354e-05;0,00411331522345864
"TUBB4B";-1,71234622145033;8,03617805429437;20,3021698333279;7,79710338771031e-05;0,00417108252452937
"HSP90AA1";-2,16760202895981;13,6966915103192;20,2392483239663;7,95747574816075e-05;0,00418966629270156
"SLC12A9";1,16940791965096;7,2909216742532;20,2352683122702;7,96773718037587e-05;0,00418966629270156
"AHR";-2,91588338171146;5,97204770272392;20,2346495004269;7,96933389092902e-05;0,00418966629270156
"DMTF1";0,955856925729416;6,75605421601008;20,2306689133162;7,97961307841934e-05;0,00418966629270156
"CCL4L1";-4,21527055837451;6,63312641113595;20,1903116332741;8,08462886829447e-05;0,0042104776025165
"FOXO3";-1,39321168129534;6,96484257945385;20,1869271094969;8,09350248962699e-05;0,0042104776025165
"ABL2";-1,9379550221922;7,41272116631102;20,126719011771;8,25310120619931e-05;0,0042739004922149
"FEM1C";-1,59164675566468;7,11074822910315;19,9563040703499;8,72325537189676e-05;0,00445596194909324
"NAIP";1,203190093499;8,25272908368744;19,9220225470856;8,82123118132758e-05;0,00445596194909324
"BRD2";-1,63306172816786;10,048383121428;19,9218636378795;8,82168805672096e-05;0,00445596194909324
"FPR2";3,29418153822225;3,59006283174714;19,9171847346169;8,83515152937528e-05;0,00445596194909324
"CYP51A1";-1,69014607939404;6,88725074410428;19,9145347962348;8,84278638153714e-05;0,00445596194909324
"CCNL1";-1,33979515762663;9,34343995153409;19,910924171451;8,8532004082061e-05;0,00445596194909324
"SERTAD1";-1,96277564584782;6,43080931949181;19,9017549957419;8,87970549770806e-05;0,00445596194909324
"GPM6B";-2,64232574696013;5,02117037822772;19,869936999682;8,97233763969264e-05;0,00448261150536362
"KLF10";-2,50033335047213;8,77304973225738;19,8210267556097;9,11674105522144e-05;0,00452539211277926
"FAM84B";-2,06750207832476;4,75305585165164;19,8135076693349;9,1391589180091e-05;0,00452539211277926
"ICAM1";-1,85624329005742;7,84874353879623;19,7883579860018;9,2145688628698e-05;0,00452539211277926
"TRIM22";0,829877099290531;8,20790568516049;19,7873588012358;9,21757850323613e-05;0,00452539211277926
"SMAD7";-1,13893677133399;6,77013200930283;19,6646647389143;9,59521440651373e-05;0,00469048821483932
"HIPK1";-0,959249189145852;7,44317785061806;19,6278318207168;9,7117679600364e-05;0,00472708843067695
"CFAP43";-7,1370675877137;3,69060771872997;20,3427096668151;9,78877389950464e-05;0,0047442087518924
"DNTTIP2";-1,32619121849238;7,36839129987669;19,5553015824084;9,9457082798657e-05;0,00478761258493142
"DUSP4";-3,2979472188945;6,107681852274;19,5500861806152;9,96275963357566e-05;0,00478761258493142
"CRYAB";-2,93649161568154;5,47607065051634;19,4221521414526;0,000103909205333888;0,00497229661473257
"LAMA2";-2,76349861756345;3,44070532592433;19,3726712090235;0,000105617337009202;0,00502140498217662
"DNAJA1";-1,74400797017384;10,0088816091335;19,3668288418377;0,000105820984987233;0,00502140498217662
"DPY19L3";0,994147222212736;5,34407065764702;19,3272571822292;0,000107211385093839;0,00505452658431846
"FOXJ1";-6,74837501323712;4,21316471085419;19,3216388959057;0,000107410361239816;0,00505452658431846
"TAL1";1,04787757196986;7,36074291717368;19,298174664134;0,000108245623444662;0,00507278353506576
"DDX24";-0,840981404997731;6,952440980278;19,2807998504317;0,00010886857175068;0,00508098136717884
"YME1L1";-0,97744372032577;7,47279186229713;19,2473346713046;0,000110079191815254;0,00511598272896441
"EGR1";-2,85221825032739;11,5724720282206;19,2327607766855;0,000110610880284585;0,00511598272896441
"NR1D1";-2,25062916950757;4,56129529992848;19,2229088043426;0,000110971850041905;0,00511598272896441
"FAU";-0,886271533728585;7,58730260905138;19,208509854028;0,000111501674665605;0,00511959713515231
"AREG";-3,52441196781467;4,80035354911912;19,194124594912;0,000112033684295884;0,00512328231290168
"AHCTF1";-0,86571987127323;6,52834862778234;19,1662144090959;0,000113073605764872;0,00512921304581344
"ZFP3";1,3473347139679;4,20702630146573;19,1501457698383;0,000113676971481729;0,00512921304581344
"GEM";-2,39680854069476;6,60390494975269;19,145355450806;0,000113857506704579;0,00512921304581344
"BAG3";-2,4653279656948;10,1046757092194;19,1357929146222;0,00011421880801485;0,00512921304581344
"CHD1";-1,30540617071816;7,92486398991563;19,1303570948194;0,000114424733320765;0,00512921304581344
"TCP1";-1,57596918964687;8,96928697107842;19,031992532237;0,000118220147260939;0,00527848303183588
"IL1B";-2,38009110408152;9,92280933649547;18,9797840402102;0,000120288845501381;0,00534978743855356
"HBEGF";-1,96197301762872;7,16896970123865;18,9593682071417;0,000121108245790169;0,00535647862786349
"FHOD1";0,814483863601791;6,53222557502571;18,9525327190533;0,000121383917411244;0,00535647862786349
"CDKN1C";-2,05038077228113;5,37166177720277;18,8850873023694;0,000124140035761167;0,00545686878126898
"LOC100289511";-3,03815237250648;3,9679071776921;18,8633416420938;0,000125042796967362;0,00547532957686044
"HEXIM1";-2,01768308748754;9,1163405832448;18,8077662489531;0,000127381880090943;0,00554573843296351
"ARC";-1,73477284763068;4,62280290467189;18,8019640505812;0,000127628756811875;0,00554573843296351
"RAB20";-1,60964612089236;5,75814798752055;18,7112932484657;0,000131553568246298;0,00569446189878346
"KCNN3";-5,12686877857243;2,90065949642432;18,678007864086;0,000133026435732149;0,00573632246250306
"UBB";-1,56938416427621;9,9655100508656;18,6483626580987;0,000134353006973665;0,00574819365125159
"SYVN1";0,807412840800344;5,66335214465491;18,6401761379486;0,00013472181527383;0,00574819365125159
"FAM43A";-1,66891537143497;4,85609336603835;18,6379501675095;0,000134822282976186;0,00574819365125159
"XPR1";-0,997490947578706;5,65941075312234;18,6251618108773;0,000135401024180823;0,00575124724807009
"NFKBIB";-1,38210970744938;4,99192145776317;18,6116054473221;0,000136017409980809;0,00575587106937444
"HERPUD1";-1,55247208385326;9,23477519514045;18,5982902986825;0,000136625736174964;0,00576012072104188
"ADRA2B";-3,19010184472967;4,74421550678534;18,5231154379716;0,00014011500223418;0,00586736273763594
"LOC284454";-2,35573441691749;6,06114296911528;18,5212209114505;0,000140204153240397;0,00586736273763594
"ZNF780A";1,14475875079857;4,60927610494426;18,3701522146409;0,000147511099393954;0,00611736704518252
