"";"logFC";"logCPM";"F";"PValue";"FDR"
"HLA-DOA";-0,810111541077177;7,87168719590262;5,69119423575561;0,0229235042906532;0,115853592763056
"AATF";-0,508387768729817;5,12263345355323;5,68659633543167;0,022974583844046;0,116060024666069
"TOR1AIP2";-0,701777103675483;6,63309510319487;5,6823764452767;0,0230215731236233;0,116241578145196
"ZMAT1";0,781345035074319;6,02629044885782;5,68152897459227;0,0230310224929244;0,116241578145196
"BCL9L";-0,600383602277083;6,40771038854282;5,68032194195361;0,0230444883057048;0,116253471387871
"UBXN11";0,650270621465763;4,5263062131028;5,67901223280904;0,0230591092969762;0,116253471387871
"POR";-0,541348156852168;5,94964651059577;5,67798187290761;0,0230706188662942;0,116253471387871
"CIRBP";0,761527024639855;8,14477703385768;5,67764512818921;0,0230743818088438;0,116253471387871
"SLC37A4";0,629807701335329;5,13600653627199;5,6737667710831;0,0231177686244407;0,116420343681075
"ISOC1";-0,71444473997362;4,2256666638234;5,67188854271087;0,0231388121341477;0,116474597609129
"NUDT18";1,11193715885253;3,09428694055253;5,66989082262772;0,0231612173307565;0,116535654724095
"EHD1";-0,823822389486399;6,15880093900677;5,66422090386319;0,0232249365245207;0,116792339689791
"FAM53B";-0,713529669266953;6,40348235766113;5,66351975227339;0,0232328294101199;0,116792339689791
"NUAK2";-1,04744341906385;5,72345799656657;5,66008051231789;0,0232715874051599;0,116935344599875
"SMG1P1";-0,736865903873196;7,15221070904596;5,65899642870504;0,023283818924338;0,116944991329016
"SLC8B1";0,566202805738977;6,48580658529061;5,65548104425813;0,0233235305951947;0,117089316993366
"AARS2";0,681924198358143;4,76775594019197;5,65412961644629;0,0233388166888036;0,117089316993366
"TLN2";0,771964208652366;7,55225272478915;5,65362566499059;0,0233445197134791;0,117089316993366
"NPIPB4";0,966994798096124;5,4895884111869;5,65280130468676;0,0233538519565289;0,117089316993366
"EIF3C";-0,551840833205667;6,69764486199696;5,64423257747564;0,0234510961500152;0,117524914466338
"FBXO32";-0,907093555190935;4,6082933043311;5,64313745757489;0,0234635561477623;0,117535419731348
"CUL5";-0,502835665358876;5,28878972534652;5,63781823252088;0,0235241796852917;0,117782017211785
"BCL10";-0,789702443598305;5,39644947584178;5,63598843888932;0,0235450734088092;0,117782017211785
"FEZ1";-1,88178763598735;3,3247710544889;5,63592328778993;0,0235458177175065;0,117782017211785
"PSD4";0,679947058823836;6,43269108397979;5,63483948059402;0,0235582032688343;0,117782017211785
"KANK1";-1,56309726382627;4,30569333785351;5,63336644275345;0,0235750482642893;0,117782017211785
"FAM110B";-0,968310359920361;4,89483717225921;5,63336215186282;0,0235750973521517;0,117782017211785
"CDKN1B";-0,748797287699486;7,58015332283737;5,62959331401592;0,0236182559806271;0,11794568079097
"RRN3P1";1,55311201338139;2,95684671891448;5,6263835808301;0,0236550799710234;0,118032233275458
"ADGRG3";2,50325907083624;3,1847029790255;5,62626836291539;0,0236564029834331;0,118032233275458
"CUL9";0,437640915469294;6,31045102163466;5,6227853420146;0,0236964355598591;0,118179980512033
"P2RY11";1,1583953666607;4,94538884508742;5,61320354785344;0,0238069467833228;0,118678937788863
"SUPT16H";-0,452164368900087;6,34885669955683;5,60288571798662;0,0239265757055055;0,119189955589437
"BCLAF1";-0,457501824433009;8,15813877085075;5,60148512371056;0,0239428651999455;0,119189955589437
"AHR";-1,30998084745645;5,97204770272392;5,6000113336089;0,0239600190499521;0,119189955589437
"XRCC6";-0,495207479418734;7,10678736733618;5,59996650912227;0,02396054098447;0,119189955589437
"PPIP5K1";0,491172664136092;6,27671406890184;5,59984078275076;0,0239620050034315;0,119189955589437
"MMP2";-1,35371921145037;6,78063976996291;5,59888107723584;0,0239731834952102;0,119193281025506
"PRAM1";0,742982797320549;6,72209726481832;5,59520533549314;0,0240160505557485;0,119315123240014
"MAN1A2";-0,695657236897776;4,89799320984227;5,59497574635373;0,0240187308312276;0,119315123240014
"KCTD13";1,10238398034724;3,97369788425892;5,59243312700795;0,0240484357623301;0,119388058126198
"MBD3";0,490024354866154;6,32579351575281;5,59049946520553;0,0240710531770393;0,119388058126198
"GEMIN4";-1,00322085568006;4,75870271569062;5,59016270538868;0,0240749945184275;0,119388058126198
"ZNF879";1,01135011717438;3,20812144745076;5,58978922453299;0,024079366455469;0,119388058126198
"CDK9";0,582602197244908;7,12044214916259;5,58777454792278;0,0241029650349831;0,119388058126198
"PPP1R3F";-1,47955270768923;3,05106865829188;5,58746707012739;0,0241065688427177;0,119388058126198
"HBB";2,60382031546354;2,72173894343459;5,58742151510733;0,0241071028224137;0,119388058126198
"ARPC1A";0,525204288492972;5,20647496264714;5,5859399938512;0,0241244757188016;0,119421946367058
"SOD1";-0,676369036425598;6,7258987793657;5,58503697049992;0,0241350716197104;0,119422271919344
"TRABD";0,617205392603778;6,7825792891291;5,58032246939807;0,0241904731390028;0,119529780301187
"WDR59";0,508701418357544;5,76900312330522;5,57981515915839;0,0241964429538175;0,119529780301187
"ARID3B";0,671456383618921;4,35201125911457;5,5797436292237;0,0241972848174151;0,119529780301187
"PDE5A";1,48345847311465;3,42140236953947;5,57960152658274;0,024198957373382;0,119529780301187
"RNF181";0,749710248950705;4,22166298310755;5,57735927698411;0,0242253654725627;0,119608127916558
"LRRCC1";-1,31819624698727;3,55081096815495;5,57632483359512;0,0242375592245779;0,119616257252366
"LYZ";1,04130272131923;7,0879482128247;5,57381435707185;0,0242671799181578;0,119701128715471
"PDE4D";-1,97355640152989;4,18465808660951;5,5722492172966;0,0242856667185452;0,119701128715471
"LIPT1";0,799518719523772;3,63358498833946;5,57202603724799;0,0242883040823458;0,119701128715471
"ERMN";-1,39647863282038;4,13462656334618;5,57129243364351;0,0242969754257132;0,119701128715471
"ERF";-0,457607719157594;6,25144659356622;5,56987024677978;0,0243137955818476;0,119731982498365
"TMEM50B";0,714723029001221;5,92123693713914;5,56826607160744;0,0243327833501031;0,119773479155173
"EEF1B2";-0,524916934490848;8,13408709363794;5,5620749802641;0,0244062158011995;0,120082817093884
"CCDC85B";-0,692637599375221;5,24410638619126;5,556422364951;0,0244734725174412;0,120361514232567
"STRBP";-0,793867884761871;5,09043153897913;5,55552762953551;0,0244841368996354;0,120361767047579
"STRIP1";0,582804277886936;5,24257128091973;5,55446640039919;0,0244967922980014;0,120371803055301
"BAIAP3";-2,64051454450751;4,58341625130364;5,5519426464988;0,0245269173060549;0,120467634979631
"TEFM";0,789277361905789;3,64874562067981;5,55090922567729;0,0245392644826871;0,120476103245954
"ZCCHC2";-0,660145940607987;5,88681912762366;5,54955467259424;0,0245554587743691;0,120503443513682
"MICU3";0,707237264146938;4,6817711130788;5,54789511279124;0,0245753154510743;0,120548725143008
"KDM5B";-0,991282289380063;5,71507212518941;5,54465106226016;0,0246141812032907;0,120687172082369
"PTOV1-AS2";0,684831722562415;4,22473587851397;5,54203535602551;0,024645567826377;0,120739764677616
"ZNF528";1,03868776338912;3,67362855164298;5,5419827015674;0,0246462000907046;0,120739764677616
"VEZF1";-0,531636335914508;5,97530870626375;5,54066188911156;0,0246620659359074;0,120765323738828
"MSANTD2";0,715483630039339;5,01634730363496;5,53569238617386;0,0247218604292671;0,121005877914682
"MARCH9";0,642598988195132;4,2074712940674;5,52996938971776;0,0247909171903155;0,121284263770898
"ALDH2";-0,529483909951337;7,40737980983199;5,5283469766267;0,0248105323669867;0,121284263770898
"BEND3";-1,21683755971492;3,32974294151946;5,5283233251231;0,0248108184418026;0,121284263770898
"DSEL";-1,13209737190837;4,51654807164022;5,52517667049537;0,024848910651622;0,121418136880675
"GNL3L";0,469916327619032;5,44893243214385;5,52298481154075;0,0248754821667365;0,1214956258626
"EXOC1";0,4561610068721;6,19967174190317;5,52046612721453;0,0249060540118612;0,121592577937373
"TCAF1";-0,60761739175569;4,90295769137638;5,51853296573452;0,0249295465744607;0,121654900043442
"KBTBD2";-0,427485422707962;6,61215444038036;5,51274464090186;0,0250000333428954;0,121946399200764
"PLAC8";1,98163331733018;4,03112888112871;5,51103906815834;0,0250208442461453;0,12199544049679
"REC8";1,04624082760523;3,86805823337731;5,50841592669693;0,0250528879575023;0,122074554577811
"LRP6";0,588025678089582;5,01121339235821;5,50794885659083;0,0250585982767961;0,122074554577811
"PRDM15";0,620452448557158;4,70690233784784;5,50400465201649;0,0251068761218558;0,122257227178174
"TEKT4P2";1,10169366410631;4,89432897028239;5,50086178714472;0,0251454180697949;0,122392354647873
"PTK2B";-0,915836650913654;6,48479858875275;5,49986256218396;0,0251576854049907;0,122399532465894
"YTHDF1";0,458773330943505;5,71600450073645;5,49821656663927;0,0251779072876099;0,122403547089805
"CNTNAP2";1,78931132753094;3,00139258722171;5,49775358162665;0,0251835984869956;0,122403547089805
"ZSWIM8";0,396490072611636;7,48048372764764;5,49716060910645;0,0251908895959444;0,122403547089805
"PSAP";-0,587978512545647;11,4661640718911;5,48900184540024;0,0252914428810246;0,122726918782224
"STRN4";0,357385825556094;6,04946678648919;5,48888326815446;0,0252929075205019;0,122726918782224
"PWP2";0,56824768022114;5,56840361380527;5,48876687783754;0,0252943452375449;0,122726918782224
"GSKIP";-0,940718406022066;4,1072862275572;5,48770868996211;0,0253074206469584;0,122726918782224
"COX19";0,773317975069376;4,67675964964529;5,48652049498124;0,0253221112703309;0,122726918782224
"NKX3-1";-1,30768703580222;5,79876936330911;5,48649963396261;0,0253223692752319;0,122726918782224
"CYHR1";0,659356030653695;4,7704071991786;5,48325589190228;0,0253625221549883;0,122851192967062
"LRRC25";0,593759323580714;5,727499370226;5,48267856955563;0,0253696758600529;0,122851192967062
"LATS2";-0,889168873780251;4,75283498777992;5,4798078711607;0,0254052799149495;0,122971096677526
"TARDBP";0,393368160619706;7,2699684005324;5,47756493648997;0,0254331360327005;0,123053411154802
"LSM8";0,541801418145277;5,42392139673889;5,4744645128871;0,0254716966340438;0,123187424958077
"PSTPIP2";1,0392647529576;4,70711576221049;5,4735901867545;0,0254825823378622;0,123187538914619
"SERTAD1";-0,967975211931043;6,43080931949181;5,46046787019839;0,0256465718070164;0,123923065511341
"GALT";0,911426350857303;4,32257476502826;5,45896033801545;0,0256654850716127;0,123923065511341
"CYP51A1";-0,857451999978989;6,88725074410428;5,45879865649542;0,0256675144066784;0,123923065511341
"ARHGEF3";0,874926854137901;4,00718240374637;5,45604868434088;0,0257020573414946;0,123986771409441
"ARG2";-0,854192988601355;5,38350108865777;5,45600752858968;0,0257025746921433;0,123986771409441
"STAMBPL1";0,728517823382934;5,3750664906537;5,4521514647937;0,0257510980221798;0,12416358281376
"VAV2";-0,550010632425067;4,7068184862159;5,45060542033995;0,0257705809707386;0,12416358281376
"GLIS3";-2,02591616465892;3,37981987023455;5,45048711647865;0,0257720724754071;0,12416358281376
"AAED1";-0,880671715797504;4,20374937429995;5,44827034972176;0,0258000375848348;0,124245531316183
"SMIM3";-1,03363005525324;5,19192748056658;5,44702823695788;0,0258157216517007;0,124256870731586
"RC3H2";-0,733585411241278;4,27676968206634;5,44634881113446;0,0258243051154527;0,124256870731586
"SERTAD3";-0,658081791092615;5,37543043780829;5,44225946563686;0,0258760333420483;0,124452966128995
"C3orf58";-0,66630631264888;6,90983542421181;5,43683455695849;0,0259448304412316;0,124730954656213
"SLC25A25-AS1";0,598004071455987;4,58650014031961;5,43145940879157;0,0260131934998928;0,125006621814527
"SPOCK3";-2,60660881434278;2,81466590432239;5,4263118456018;0,0260788464478451;0,125250960806568
"RNF44";0,422986567022958;6,49574499955311;5,42532670603081;0,0260914317088643;0,125250960806568
"RELB";-0,981246315435862;5,32805323005156;5,42487759425916;0,0260971713593088;0,125250960806568
"TNFRSF11A";0,974232643933868;4,45864952835187;5,42136425666537;0,0261421194360373;0,125413611050804
"DTX4";-1,6180787890151;3,16644211608883;5,41960227363471;0,026164693283915;0,125461363539342
"HMOX1";-0,846739400309846;8,7936230280351;5,41877071177999;0,0261753543263773;0,125461363539342
"PGM2L1";-1,16911320446099;3,91509925782099;5,41665970073469;0,0262024398641558;0,125461363539342
"CAPN3";0,652776009221183;5,37308836229604;5,41657470290984;0,0262035310779796;0,125461363539342
"RPS19";-0,501627753021818;9,00603309349216;5,41627442429571;0,026207386493669;0,125461363539342
"BATF3";0,948523854672562;4,57064351315032;5,4144631939594;0,026230654856359;0,12551977077045
"EIF2A";-0,519094389495685;6,39453243337291;5,41239743149164;0,0262572206622272;0,125532554090961
"SLC17A5";-0,599116159050106;4,93054498167949;5,41177221199354;0,0262652668061089;0,125532554090961
"HOPX";-1,89803866930294;3,29498276284355;5,41167384168773;0,0262665330092453;0,125532554090961
"C1orf52";-0,536230536906138;5,11896217808338;5,41041835226125;0,0262826992767661;0,12554476113653
"MAPKAPK5-AS1";0,678235379275861;4,33678823226901;5,40975640427757;0,0262912272021214;0,12554476113653
"UQCRC2";-0,445342443024058;6,55882181398124;5,40361893148128;0,0263704407733445;0,12587002054314
"PCSK5";-1,16145583310903;3,77414592202815;5,40220029218397;0,0263887875673939;0,125904602356674
"FOS";-1,21226386032072;12,6108714450782;5,3997594138458;0,0264203872768124;0,126002360011072
"MXD3";0,816460603416532;3,79755756754306;5,39613882917395;0,0264673356496478;0,126173204540839
"PDCD11";0,687706036843463;5,30080756921671;5,39416511164387;0,0264929673490363;0,126242328867824
"ZMYM2";-0,567496999580069;6,97799530479552;5,39139600206695;0,0265289741247956;0,126360812914451
"CCS";0,535492751707044;5,2757202001226;5,38858138489141;0,0265656274175724;0,126482275626653
"C3orf70";1,15104140697822;3,40163332335863;5,38566762517387;0,0266036300689467;0,126610058166985
"HECTD4";0,491187172173725;6,37556661508559;5,38337086815517;0,0266336273249428;0,126699650793698
"PLSCR3";0,941962736152902;3,21551648224522;5,38166783246498;0,0266558940176138;0,126700558063987
"TNK2";0,530827858408236;7,26865903276689;5,38092020824628;0,02666567540704;0,126700558063987
"TAF1D";-0,657752328332109;5,815752536936;5,37997549368736;0,0266780409953502;0,126700558063987
"ZNF595";1,01927974101129;3,70493596932929;5,37994000347279;0,0266785056570673;0,126700558063987
"R3HDM4";1,02836419853157;4,88341659031528;5,37384442966504;0,0267584443075905;0,127026733144233
"SUZ12";-0,40099559631219;5,74975523064674;5,37299630355204;0,0267695875332614;0,127026733144233
"RALBP1";-0,399532505885308;5,86115140235184;5,37077117566515;0,0267988467954483;0,127029382749252
"NUDT21";-0,50546998823066;5,72943682081149;5,37060342360176;0,0268010540626324;0,127029382749252
"SNX30";-0,571766413953528;6,49812313781119;5,37039865920344;0,0268037486040879;0,127029382749252
"GTF2H2B";1,01003839083625;4,59078319607047;5,3664394823907;0,0268559065378929;0,127220304044396
"LINC00909";0,791469607638077;3,9028734017029;5,36513091804458;0,0268731698488504;0,127220304044396
"EMC10";-0,567752218878238;5,83374005927684;5,36427727947264;0,0268844380586134;0,127220304044396
"PCNX3";0,40457581166137;6,01392305035446;5,36326078074841;0,026897862790075;0,127220304044396
"ALKBH7";-0,842972051098217;4,75792955177978;5,36308973486635;0,0269001224846541;0,127220304044396
"ACAD11";0,633829966498069;6,15111818743441;5,36203592737111;0,0269140489569245;0,127233109304077
"JARID2";-0,803776295096064;5,60780101209985;5,36026189039213;0,0269375113338707;0,127290965015595
"FANCL";1,46875179669722;3,22971415252608;5,35686611340252;0,0269824842434527;0,12745037642857
"GLI4";1,1107200028865;3,23014329552901;5,3551765791845;0,0270048906101094;0,127495724777378
"FOXN3";-0,413186646026676;7,18835256450489;5,35444726408347;0,0270145689657031;0,127495724777378
"LINC01355";1,56381829124917;2,94653421650191;5,34211066787438;0,0271788569642996;0,128170768930355
"ERCC1";0,479836869991629;6,94434106871485;5,34150166398652;0,0271869953718784;0,128170768930355
"MYLIP";-1,17696186363812;7,48950283059189;5,34073178073668;0,0271972874976305;0,128170768930355
"ZNF81";0,945621579079932;4,13850442068396;5,34031899209338;0,0272028075844603;0,128170768930355
"ZNF580";0,853923827123021;3,65959190718275;5,33799991013911;0,0272338426726257;0,128195334631649
"COMMD2";-0,663062260061919;4,2933221282559;5,33714424262889;0,027245303402716;0,128195334631649
"IGF1R";-0,852451536826272;5,39138214263916;5,33699824953913;0,027247259346659;0,128195334631649
"ACAT2";-0,95498205850023;4,48652037781255;5,33507988389348;0,0272729749297022;0,128195334631649
"DPAGT1";0,694243975123328;5,13674586958129;5,33489550897909;0,0272754478615741;0,128195334631649
"BLNK";0,821318454646701;7,29890309739081;5,33389659688648;0,0272888500485362;0,128195334631649
"WNT2B";0,663325615676667;4,49946322663702;5,33321460398103;0,0272980043330209;0,128195334631649
"ETS2";-0,861135979186328;8,90886857726836;5,33318133148657;0,0272984510303706;0,128195334631649
"ULK3";0,710472131639198;6,59762583217954;5,33164050500181;0,0273191460317793;0,128239418520865
"OSM";-1,04132404663141;6,20261849590529;5,3303752330873;0,0273361528504303;0,128266160313086
"ACTR8";-0,746532605619973;5,33291093268195;5,32916296005006;0,0273524581516274;0,128289589701243
"U2AF1L4";0,931476447428131;4,1524496190812;5,32497707584344;0,0274088408424222;0,128500894582021
"PLCXD1";0,819718251192538;4,50060779090844;5,31947111748635;0,027483198058966;0,128796259994518
"DNAJB9";-0,844108452157555;6,76204845178988;5,3185810660087;0,0274952387681214;0,128799464216962
"ALS2";0,484179769279472;4,93432394266716;5,31716609354984;0,0275143925325008;0,128820497612939
"KLF13";-0,673359215544033;5,73168782434235;5,31657143342789;0,0275224464964423;0,128820497612939
"MGAT1";-0,540948193242898;8,62186076611336;5,31484099154096;0,0275458979346967;0,128877074454371
"LOC100507006";1,05489089853716;4,65796262729864;5,30840458937017;0,0276333177573134;0,129232765643584
"DGKE";-0,738041948073336;5,07698258070887;5,30709868373286;0,0276510916674259;0,129262584748671
"TMEM259";0,362219870940587;7,84651221110274;5,30459536172438;0,0276851978484404;0,129368697486264
"GALNT2";-0,428298453755302;7,4783870360416;5,30202111827453;0,0277203182486173;0,129479460155506
"PAIP1";0,48048586260032;5,21856761685475;5,29987220310043;0,0277496731897325;0,12951116534515
"ENGASE";0,555570203388425;7,64698821131227;5,29985228120195;0,0277499454888206;0,12951116534515
"SSPO";1,1215533709949;4,80931150358262;5,29403595718323;0,0278295699704283;0,129790285337911
"TM9SF4";0,496303680408163;6,33891391366993;5,29381204147075;0,0278326403264086;0,129790285337911
"ANO6";-0,448204282302111;6,32713391063992;5,28933578761016;0,0278940969494123;0,129995583453847
"GPX3";-1,39124227695061;4,91238029116826;5,28893622120769;0,0278995899944153;0,129995583453847
"MSL3";0,369294170784491;6,59678895712671;5,28472050655613;0,027957617703111;0,130194985383234
"SLC39A3";-0,720748829930894;4,76076634489094;5,28415979683643;0,0279653455950584;0,130194985383234
"C12orf57";-0,998842585050375;4,47465356828791;5,28235086758736;0,0279902927962813;0,130211171055299
"CTCF";-0,319232523715997;5,8147812050571;5,28224271469428;0,0279917851188449;0,130211171055299
"CLIP4";-1,85748207214607;3,1287335721953;5,28056142272541;0,0280149952250487;0,13026570760446
"SRSF1";0,428003260774846;7,88050812374958;5,27958627631554;0,0280284666858457;0,13027493470663
"CNOT8";-0,538839986576167;6,13100303875141;5,27867266733392;0,02804109444479;0,130280234370489
"FXR1";-0,777899357506848;7,02120661725211;5,27690338648615;0,0280655668544516;0,130340537959187
"ZCCHC14";-0,670789814752996;5,67897174240758;5,27098473090199;0,0281476026099512;0,130668015226957
"LOC286437";1,13237804453493;3,008103379997;5,268478099015;0,0281824248746388;0,130776137685466
"HCK";0,750959076328771;7,45931871439268;5,26681738285302;0,0282055215716551;0,130829783290037
"VAMP4";0,62089867424382;4,64403072006451;5,26453329351672;0,0282373217524084;0,130923739163559
"GPR37";-1,89756124514293;3,09540032644766;5,25743327055017;0,0283364222428988;0,131267578874916
"GTF2F1";-0,432999641343869;5,82354048694228;5,2572815963392;0,0283385434212409;0,131267578874916
"PAPOLG";-0,968412250947018;6,62206214050955;5,25539174601295;0,0283649877231347;0,131267578874916
"POLR2C";-0,645948176023394;4,90457445646324;5,25536172696331;0,0283654079914093;0,131267578874916
"ZNF408";-0,932805028313909;3,88939471728754;5,25507994367988;0,0283693533041548;0,131267578874916
"ELMSAN1";-0,571820270440388;7,03988807179029;5,24983374323256;0,0284429162570371;0,131533794578939
"SBDSP1";-0,929427468529425;4,99556672360144;5,24875815101301;0,0284580241129942;0,131533794578939
"PATL1";-0,480524435500776;6,42515521787031;5,24714878468352;0,0284806457944218;0,131533794578939
"SUCNR1";1,77153649320912;2,97108082094702;5,24631653909351;0,0284923517732079;0,131533794578939
"AKAP10";0,621520531764217;5,7753488006056;5,24603129629946;0,0284963650760844;0,131533794578939
"PMPCB";0,428831921221835;5,87340484392992;5,24549433562791;0,0285039216709928;0,131533794578939
"MPPE1";0,872672264173214;5,42271051586625;5,24519934441736;0,0285080739859829;0,131533794578939
"ZNF37BP";0,620924930441404;4,85526123146847;5,24343055618403;0,028532985440027;0,131575746698949
"PRR13";0,51381660940289;6,47755034425917;5,24290655024977;0,0285403700625531;0,131575746698949
"SNAI3";0,885619397974935;4,08647384425316;5,2399330536605;0,028582314055674;0,131715572411783
"ZNF367";-1,46219606752006;3,18654637069252;5,23888931054098;0,0285970530243507;0,131729966835565
"RNF138";-0,68181824719825;6,03914786882057;5,23354224561507;0,0286726908055791;0,132024761033728
"IP6K2";0,611938730050892;5,72397178640197;5,23185600094883;0,0286965892139799;0,132081176248274
"POLD4";0,609320630784513;6,00560179144244;5,22855812181683;0,0287433916064251;0,132242922599784
"RNF31";0,496678220121343;5,82703056204613;5,22650307930445;0,028772598296477;0,132323616090975
"RALGDS";-0,607528114633483;5,93859103646549;5,22443126139332;0,0288020762636916;0,132402492206404
"RPS16P5";-1,5577907966106;4,0496483480839;5,22365717032952;0,0288130985596865;0,132402492206404
"NEU1";-0,843735118452974;7,11822713067029;5,22108267024751;0,0288497901127241;0,132517403672906
"HIBADH";-0,859024926421668;4,09664468485462;5,21952267402456;0,0288720479087581;0,132546962528551
"PSMC5";0,447277500597444;6,15387969580181;5,21899365970887;0,0288796000712502;0,132546962528551
"PRKACB";-0,573060436996027;6,32039794478436;5,2181618632825;0,0288914790951043;0,132547841592872
"GARNL3";1,09002557714041;4,3177339338899;5,21470569607132;0,0289408944698588;0,132705153731188
"SPSB1";-1,95609961104889;3,67612253766421;5,21412744491341;0,0289491711781112;0,132705153731188
"FAM76B";-0,706409886614504;5,74084262954951;5,20959054517627;0,0290141993138611;0,132949508855959
"GCC2";-0,670212274036089;6,47562722640587;5,20859045401264;0,0290285552697253;0,132961569189804
"OTUD1";-1,23315430167568;9,65468675972124;5,20552718447945;0,0290725757964705;0,133040396618467
"ZMYND10";-2,66260702300525;3,21106027213505;5,20525605090903;0,029076475621291;0,133040396618467
"CDS2";-0,52844354458121;6,06527368981869;5,20466699651201;0,0290849502035417;0,133040396618467
"RTEL1";0,987682092683943;4,66922827731328;5,20359510554625;0,0291003781709832;0,133040396618467
"TLE4";0,528233502032777;5,55199170872306;5,20300942426922;0,0291088117953413;0,133040396618467
"CCT6P3";0,743818287565694;4,64067744898705;5,20249992207891;0,0291161506398938;0,133040396618467
"SYAP1";-0,616192338216988;5,62382438802589;5,19904064104765;0,0291660315131533;0,133214644941873
"PARP14";0,4717322220746;7,40622016767675;5,19820081101153;0,0291781554851883;0,13321636930657
"DDX5";-0,56259604532276;10,9873233170394;5,19540028744563;0,0292186243282696;0,133347452115455
"SNHG15";-1,19735892396611;5,29225920241695;5,19148281940187;0,0292753365948995;0,13355253110328
"DUSP8";-1,4223442898357;3,73502740658314;5,19029013098865;0,0292926267720453;0,133577676003927
"XPA";0,92169519860257;4,08309687441381;5,18938049617403;0,0293058210850408;0,133584130597045
"ADRA2C";-2,38776569509717;2,7244941481313;5,18289302954346;0,0294001109965031;0,133960087911347
"PCDH9";-1,64547735253261;4,49694962610631;5,17877386415269;0,0294601518937347;0,1341121158958
"NPRL2";0,8556355970471;4,11853707176127;5,17756196160543;0,0294778421024104;0,1341121158958
"ZNF585B";1,19462467403501;3,56757457772138;5,17736146793768;0,029480769839997;0,1341121158958
"KATNBL1";0,586294939600871;5,04156930996462;5,17736089932165;0,0294807781437466;0,1341121158958
"BRE";0,636929209569511;4,70808843490854;5,17285404546572;0,0295466741835653;0,134347697398459
"PCF11";-0,575937507048905;7,79288325600376;5,17219959416253;0,0295562565037612;0,134347697398459
"SUPT5H";-0,493218508089403;7,09344827383117;5,16997801669539;0,0295888096861168;0,134441783113081
"RBBP8";-1,40646213594861;3,8335018413031;5,16825481078512;0,0296140871589508;0,13449420341912
"PLA2G6";1,00761987550929;4,35668315766925;5,16757505452727;0,0296240649097048;0,13449420341912
"NAMPT";-1,18923171614984;9,20194614915015;5,16439206558764;0,0296708351436559;0,134652637600721
"SORL1";-0,599254995287913;10,87024204082;5,16232829945413;0,029701202910348;0,134736536882503
"RPL21P28";-0,730605433858704;6,51258892968102;5,16031323142492;0,0297308869208613;0,134817268520387
"AP3S2";1,1490408116168;4,1011874724073;5,15599594098778;0,0297945943801624;0,13503836476834
"MFSD13A";1,01829855165096;3,97675025839258;5,15532414861447;0,0298045210112437;0,13503836476834
"NOLC1";-0,603031419154357;6,27938405045486;5,15403465616918;0,0298235851309797;0,13503836476834
"PQLC2";0,940378558176918;3,97138841545952;5,15355600754533;0,0298306649661272;0,13503836476834
"PHLDA2";-1,77047061688688;3,31438970378166;5,15298048335582;0,0298391801524963;0,13503836476834
"LOC100506603";1,00491621046515;5,0899230088843;5,15148804798701;0,0298612739240559;0,135084446578667
"HNRNPL";-0,3947273245045;7,3257402703898;5,1475928998885;0,0299190214590177;0,135291715457225
"SLC25A38";-0,545002445968689;4,93135615596642;5,14327378608812;0,0299831974527281;0,135488381330359
"C12orf76";0,960068748124624;4,13349475484376;5,1425129633182;0,0299945178165595;0,135488381330359
"MVB12B";0,81817855809408;5,4628827905805;5,14225525374319;0,0299983533657112;0,135488381330359
"AHSA1";-0,876529979573707;7,02439686062135;5,13812467950441;0,030059902944855;0,135712324561147
"ZFP91";-0,52173833477678;6,67730128626705;5,13678275565234;0,0300799286564989;0,1357486951426
"SPTLC2";0,479147688825233;7,56631965971142;5,13576395925747;0,0300951420456891;0,135763327740716
"PLXNB2";0,443598577636721;8,85029788981001;5,13009096518714;0,0301800093918341;0,136065384413961
"ZNF347";0,995907999315349;3,32460883735671;5,12968481902244;0,0301860953342322;0,136065384413961
"TP53I13";0,512331894845941;6,12963725320928;5,12845559728149;0,0302045229321214;0,136094356207067
"TMEM175";0,813576992515406;5,54386971330992;5,12663394735158;0,0302318544349165;0,13616340792152
"PRKCSH";-0,379217168536291;7,24619624184438;5,12531890607509;0,0302516017571211;0,136198259439266
"FTL";-0,616266913163582;12,127963040105;5,12383565897455;0,0302738918905849;0,136244526956795
"KBTBD12";1,09213417044956;5,45789514183569;5,12070166466995;0,0303210484942528;0,136352168889846
"VNN2";1,73633030879247;5,24491110349607;5,12006249829914;0,0303306757761328;0,136352168889846
"RPS17";-0,433083214017514;8,29912780163175;5,11937734865295;0,0303409993860747;0,136352168889846
"RPS15A";-0,429161512061653;8,25404602233386;5,11905206678552;0,0303459019731921;0,136352168889846
"C17orf75";1,17677188955813;3,16559549154058;5,11644967285676;0,0303851560057625;0,136474476935189
"PHLDB2";1,38920597329041;3,10238319939341;5,11424397315868;0,0304184699056535;0,136570018685676
"RNASE6";0,595326149665125;6,29198700008436;5,10480354861918;0,0305615064166591;0,137157912256166
"TNPO1";-0,41429792626049;7,3169188778816;5,09871984018777;0,030654073820935;0,137518928482288
"CRLF3";0,462578600602802;5,45070997436809;5,09789315311943;0,0306666760550374;0,137521064903195
"ZBTB26";0,80144749995113;3,2456434965935;5,09701734411707;0,03068003330617;0,137526584081136
"PINK1-AS";1,18423286111966;3,58543775009617;5,09260341794581;0,0307474485845919;0,137736259687112
